week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews
2019-10-13,20,35212990.4,The Great Society,Vivian Beaumont Theater,394327,1188000,75.21,225,5243,1060,0.6183,8,0
2019-10-13,20,35212990.4,The Height of the Storm,Samuel J. Friedman Theatre,323779,723048,81.8,279,3958,643,0.7694,8,0
2019-10-13,20,35212990.4,The Inheritance,Ethel Barrymore Theatre,354447.5,581994,111.81,297,3170,1058,0.7491,0,4
2019-10-13,20,35212990.4,The Lightning Thief: The Percy Jackson Musical,Longacre Theatre,325441.5,855928,55.94,197,5818,1073,0.6778,0,8
2019-10-13,20,35212990.4,The Lion King,Minskoff Theatre,2242450,2356836,167.55,250,13384,1696,0.9864,8,0
2019-10-13,20,35212990.4,The Phantom of the Opera,Majestic Theatre,1154438.4,1373056,92.43,213,12490,1605,0.9727,8,0
2019-10-13,20,35212990.4,The Rose Tattoo,American Airlines Theatre,472590,656856,84.29,297,5607,721,0.9721,0,8
2019-10-13,20,35212990.4,The Sound Inside,Studio 54,428406,1005888,76.56,275,5596,998,0.7009,0,8
2019-10-13,20,35212990.4,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,212998,216832,144.31,273,1476,1476,1,0,1
2019-10-13,20,35212990.4,To Kill A Mockingbird,Sam S. Shubert Theatre,2244415.34,1751250,192.24,548,11675,1435,1.017,8,0
2019-10-13,20,35212990.4,Tootsie,Marquis Theatre,962345.6,1634272,94.95,223,10135,1602,0.7908,8,0
2019-10-13,20,35212990.4,Waitress,Brooks Atkinson Theatre,751433.6,1019480,97.7,297,7691,1045,0.92,8,0
2019-10-13,20,35212990.4,Wicked,Gershwin Theatre,1839657,1779845,121.84,240,15099,1926,0.9799,8,0
2019-10-20,21,34644583.03,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1547412.74,1520824,140.62,297,11004,1424,0.9659,8,0
2019-10-20,21,34644583.03,Aladdin,New Amsterdam Theatre,1344971.1,1509556,98.75,227.5,13620,1727,0.9858,8,0
2019-10-20,21,34644583.03,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,1050336,994804,129.9,247,8086,1026,0.9851,8,0
2019-10-20,21,34644583.03,Beetlejuice,Winter Garden Theatre,1104331.5,1310008,94.15,223,11730,1493,0.9821,8,0
2019-10-20,21,34644583.03,Betrayal,Bernard B. Jacobs Theatre,723031.5,1048288,106.19,248,6809,1036,0.8215,8,0
2019-10-20,21,34644583.03,Chicago,Ambassador Theatre,708724.8,960444,88.19,197,8036,1080,0.9301,8,0
2019-10-20,21,34644583.03,Come From Away,Gerald Schoenfeld Theatre,1026963.3,1133892,120.46,297,8525,1046,1.0188,8,0
2019-10-20,21,34644583.03,David Byrne's American Utopia,Hudson Theatre,618120.26,758174,109.48,329,5646,945,0.9958,1,5
2019-10-20,21,34644583.03,Dear Evan Hansen,Music Box Theatre,1105540.35,1234034,138.24,297,7997,984,1.0159,8,0
2019-10-20,21,34644583.03,Derren Brown: Secret,Cort Theatre,353407.34,791154,79.65,297,4437,1016,0.6239,7,0
2019-10-20,21,34644583.03,Freestyle Love Supreme,Booth Theatre,768238.5,939600,135.4,297,5674,765,0.9271,8,0
2019-10-20,21,34644583.03,Frozen,St. James Theatre,1076414.7,1270128,82.01,252.5,13126,1684,0.9743,8,0
2019-10-20,21,34644583.03,Hadestown,Walter Kerr Theatre,1433274,1094012,192.85,399,7432,918,1.012,8,0
2019-10-20,21,34644583.03,Hamilton,Richard Rodgers Theatre,2788638,2635522,259.75,847,10736,1324,1.0136,8,0
2019-10-20,21,34644583.03,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1038151.5,1012378,80.01,296.5,12976,1622,1,8,0
2019-10-20,21,34644583.03,Linda Vista,Helen Hayes Theater,204624.13,584760,45.46,199,4501,585,0.9618,8,0
2019-10-20,21,34644583.03,Mean Girls,August Wilson Theatre,940635.25,1176000,100.42,249.5,9367,1225,0.9558,8,0
2019-10-20,21,34644583.03,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,2238887.5,1831588,213.19,549,10502,1302,1.0083,8,0
2019-10-20,21,34644583.03,Oklahoma!,Circle in the Square Theatre,473275,745936,102.71,249.5,4608,651,0.8848,8,0
2019-10-20,21,34644583.03,Slave Play,John Golden Theatre,490671,832328,85.5,225,5739,793,0.9046,8,0
2019-10-20,21,34644583.03,The Book of Mormon,Eugene O'Neill Theatre,1133571.2,1190502,131.9,477.5,8594,1047,1.026,8,0
2019-10-20,21,34644583.03,The Great Society,Vivian Beaumont Theater,405790.5,1188000,84.8,225,4785,1060,0.5643,8,0
2019-10-20,21,34644583.03,The Height of the Storm,Samuel J. Friedman Theatre,335298,723048,87.55,279,3830,643,0.7446,8,0
2019-10-20,21,34644583.03,The Inheritance,Ethel Barrymore Theatre,468149.5,844986,111.73,347,4190,1048,0.6663,0,6
2019-10-20,21,34644583.03,The Lightning Thief: The Percy Jackson Musical,Longacre Theatre,241741.8,855928,54.02,197,4475,1073,0.5213,7,1
2019-10-20,21,34644583.03,The Lion King,Minskoff Theatre,2133723,2388272,160.32,237,13309,1696,0.9809,8,0
2019-10-20,21,34644583.03,The Phantom of the Opera,Majestic Theatre,989080.44,1358986,88.32,213,11199,1605,0.8722,8,0
2019-10-20,21,34644583.03,The Rose Tattoo,American Airlines Theatre,401815.2,574749,81.41,297,4936,721,0.978,7,0
2019-10-20,21,34644583.03,The Sound Inside,Studio 54,489909.5,1005888,76.12,275,6436,998,0.8061,5,3
2019-10-20,21,34644583.03,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,1386360,1451247,134,273,10346,1478,1,0,7
2019-10-20,21,34644583.03,To Kill A Mockingbird,Sam S. Shubert Theatre,2195338.32,1723600,188.01,748,11677,1435,1.0172,8,0
2019-10-20,21,34644583.03,Tootsie,Marquis Theatre,1018056.3,1634272,97.61,247,10430,1602,0.8138,8,0
2019-10-20,21,34644583.03,Waitress,Brooks Atkinson Theatre,732233.8,1019480,94.58,350,7742,1045,0.9261,8,0
2019-10-20,21,34644583.03,Wicked,Gershwin Theatre,1677867,1779845,117.32,240,14302,1807,0.9893,8,0
2019-10-27,22,33983842,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1530810.16,1520824,138.13,297,11082,1424,0.9728,8,0
2019-10-27,22,33983842,Aladdin,New Amsterdam Theatre,1242732,1474904,93.97,215.5,13225,1727,0.9572,8,0
2019-10-27,22,33983842,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,1209465.4,994804,146.46,247,8258,1026,1.0061,8,0
2019-10-27,22,33983842,Beetlejuice,Winter Garden Theatre,1079678.5,1310008,95.94,248,11254,1493,0.9422,8,0
2019-10-27,22,33983842,Betrayal,Bernard B. Jacobs Theatre,678448.7,1048288,106.02,248,6399,1036,0.7721,8,0
2019-10-27,22,33983842,Chicago,Ambassador Theatre,667723.9,960444,84.97,197,7858,1080,0.9095,8,0
2019-10-27,22,33983842,Come From Away,Gerald Schoenfeld Theatre,1000793.4,1133892,117.38,297,8526,1046,1.0189,8,0
2019-10-27,22,33983842,David Byrne's American Utopia,Hudson Theatre,910605.76,794379,158.53,329,5744,961,0.9962,6,0
2019-10-27,22,33983842,Dear Evan Hansen,Music Box Theatre,1071494.37,1234034,134.42,297,7971,984,1.0126,8,0
2019-10-27,22,33983842,Derren Brown: Secret,Cort Theatre,340648,791154,76.77,297,4437,1016,0.6239,7,0
2019-10-27,22,33983842,Freestyle Love Supreme,Booth Theatre,685578,939600,126.3,297,5428,765,0.8869,8,0
2019-10-27,22,33983842,Frozen,St. James Theatre,948568.1,1270128,77.45,252.5,12247,1684,0.9091,8,0
2019-10-27,22,33983842,Hadestown,Walter Kerr Theatre,1395853.5,1094012,187.51,399,7444,918,1.0136,8,0
2019-10-27,22,33983842,Hamilton,Richard Rodgers Theatre,2965824,2901160,275.81,847,10753,1324,1.0152,8,0
2019-10-27,22,33983842,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1001780,995707,77.2,296.5,12976,1622,1,8,0
2019-10-27,22,33983842,Linda Vista,Helen Hayes Theater,240198.42,584760,77.73,199,3090,585,0.6603,8,0
2019-10-27,22,33983842,Mean Girls,August Wilson Theatre,790542.75,1176000,89.21,249.5,8862,1225,0.9043,8,0
2019-10-27,22,33983842,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,2197947,1831588,209.45,549,10494,1302,1.0075,8,0
2019-10-27,22,33983842,Oklahoma!,Circle in the Square Theatre,469965.06,745936,107.69,249.5,4364,651,0.8379,8,0
2019-10-27,22,33983842,Slave Play,John Golden Theatre,471769.5,832328,86.26,247,5469,793,0.8621,8,0
2019-10-27,22,33983842,The Book of Mormon,Eugene O'Neill Theatre,1073830.9,1190502,126.99,477.5,8456,1047,1.0096,8,0
2019-10-27,22,33983842,The Great Society,Vivian Beaumont Theater,404145,1188000,79.29,225,5097,1060,0.6011,8,0
2019-10-27,22,33983842,The Height of the Storm,Samuel J. Friedman Theatre,335445,723048,89.72,279,3739,643,0.7269,8,0
2019-10-27,22,33983842,The Inheritance,Ethel Barrymore Theatre,602019,980322,111.96,347,5377,1048,0.733,0,7
2019-10-27,22,33983842,The Lightning Thief: The Percy Jackson Musical,Longacre Theatre,173120,855928,51.4,197,3368,1073,0.3924,8,0
2019-10-27,22,33983842,The Lion King,Minskoff Theatre,1999095,2380461,154.68,347,12924,1696,0.9525,8,0
2019-10-27,22,33983842,The Phantom of the Opera,Majestic Theatre,881182.62,1358986,86.99,213,10130,1605,0.7889,8,0
2019-10-27,22,33983842,The Rose Tattoo,American Airlines Theatre,488029.8,656856,91.72,297,5321,721,0.9225,8,0
2019-10-27,22,33983842,The Sound Inside,Studio 54,544698,1005888,95.39,275,5710,998,0.7152,8,0
2019-10-27,22,33983842,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,1371009,1441482,132.52,273,10346,1478,1,0,7
2019-10-27,22,33983842,To Kill A Mockingbird,Sam S. Shubert Theatre,2217401.16,1723600,189.86,748,11679,1435,1.0173,8,0
2019-10-27,22,33983842,Tootsie,Marquis Theatre,866273.8,1634272,95.07,247,9112,1602,0.711,8,0
2019-10-27,22,33983842,Waitress,Brooks Atkinson Theatre,640981.7,1019480,89.97,297,7124,1045,0.8522,8,0
2019-10-27,22,33983842,Wicked,Gershwin Theatre,1486184.5,1779845,107.52,240,13823,1807,0.9562,8,0
2019-11-03,23,31122600.61,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1372643.1,1520824,124.38,297,11036,1424,0.9688,8,0
2019-11-03,23,31122600.61,Aladdin,New Amsterdam Theatre,1260084.3,1426472,94.18,227.5,13380,1727,0.9684,8,0
2019-11-03,23,31122600.61,Beetlejuice,Winter Garden Theatre,1075706.52,1299868,93.41,248,11516,1493,0.9642,8,0
2019-11-03,23,31122600.61,Betrayal,Bernard B. Jacobs Theatre,610796.36,1048288,94.87,248,6438,1036,0.7768,8,0
2019-11-03,23,31122600.61,Chicago,Ambassador Theatre,599098.6,960444,83.87,197,7143,1080,0.8267,8,0
2019-11-03,23,31122600.61,Come From Away,Gerald Schoenfeld Theatre,928715,1133892,109.95,297,8447,1046,1.0094,8,0
2019-11-03,23,31122600.61,David Byrne's American Utopia,Hudson Theatre,875078,794379,152.77,329,5728,961,0.9934,6,0
2019-11-03,23,31122600.61,Dear Evan Hansen,Music Box Theatre,980096.87,1234034,123.02,297,7967,984,1.0121,8,0
2019-11-03,23,31122600.61,Derren Brown: Secret,Cort Theatre,331728.5,791154,66.71,297,4973,1016,0.6992,7,0
2019-11-03,23,31122600.61,Freestyle Love Supreme,Booth Theatre,633350.5,939600,117.75,297,5379,765,0.8789,8,0
2019-11-03,23,31122600.61,Frozen,St. James Theatre,969890,1270128,75.79,252.5,12797,1684,0.9499,8,0
2019-11-03,23,31122600.61,Hadestown,Walter Kerr Theatre,1219209.5,1094012,164.69,399,7403,918,1.008,8,0
2019-11-03,23,31122600.61,Hamilton,Richard Rodgers Theatre,2408121,2290492,224.35,847,10734,1324,1.0134,8,0
2019-11-03,23,31122600.61,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,964909.5,984602.04,74.36,296.5,12976,1622,1,8,0
2019-11-03,23,31122600.61,Jagged Little Pill,Broadhurst Theatre,191787,168322,174.83,397,1097,1136,0.9657,0,1
2019-11-03,23,31122600.61,Linda Vista,Helen Hayes Theater,252234.32,583952,80.02,199,3152,585,0.6741,8,0
2019-11-03,23,31122600.61,Mean Girls,August Wilson Theatre,768890.35,1176000,90.71,249.5,8476,1225,0.8649,8,0
2019-11-03,23,31122600.61,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,2180899.5,1831588,207.74,499,10498,1302,1.0079,8,0
2019-11-03,23,31122600.61,Oklahoma!,Circle in the Square Theatre,390654.5,745936,89.48,249.5,4366,651,0.8383,8,0
2019-11-03,23,31122600.61,Slave Play,John Golden Theatre,461673.5,832328,82.98,247,5564,793,0.877,8,0
2019-11-03,23,31122600.61,The Book of Mormon,Eugene O'Neill Theatre,1013747.25,1190502,123.01,477.5,8241,1047,0.9839,8,0
2019-11-03,23,31122600.61,The Great Society,Vivian Beaumont Theater,369650.5,1188000,80.85,225,4572,1060,0.5392,8,0
2019-11-03,23,31122600.61,The Height of the Storm,Samuel J. Friedman Theatre,281028,723048,81.03,279,3468,643,0.6742,8,0
2019-11-03,23,31122600.61,The Inheritance,Ethel Barrymore Theatre,545910.14,980322,109.25,347,4997,1048,0.6812,0,7
2019-11-03,23,31122600.61,The Lightning Thief: The Percy Jackson Musical,Longacre Theatre,203842,855928,58.91,197,3460,1073,0.4031,8,0
2019-11-03,23,31122600.61,The Lion King,Minskoff Theatre,1968299,2217658,150.1,250,13113,1696,0.9665,8,0
2019-11-03,23,31122600.61,The Phantom of the Opera,Majestic Theatre,822373.6,1358986,85.32,213,9639,1605,0.7507,8,0
2019-11-03,23,31122600.61,The Rose Tattoo,American Airlines Theatre,494501,656856,92.79,297,5329,721,0.9239,8,0
2019-11-03,23,31122600.61,The Sound Inside,Studio 54,514428.5,1005888,96.48,275,5332,998,0.6678,8,0
2019-11-03,23,31122600.61,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,1463622,1639038,123.78,275,11824,1478,1,0,8
2019-11-03,23,31122600.61,To Kill A Mockingbird,Sam S. Shubert Theatre,2245898,1723600,192.38,748,11674,1435,1.0169,8,0
2019-11-03,23,31122600.61,Tootsie,Marquis Theatre,717535.6,1634272,75.78,247,9469,1602,0.7388,8,0
2019-11-03,23,31122600.61,Waitress,Brooks Atkinson Theatre,564574.6,1019480,86.92,297,6495,1045,0.7769,8,0
2019-11-03,23,31122600.61,Wicked,Gershwin Theatre,1441623.5,1779845,106.87,240,13490,1807,0.9332,8,0
2019-11-10,24,35399366.34,A Christmas Carol,Lyceum Theatre,106450,320968,64.48,297,1651,848,0.649,0,3
2019-11-10,24,35399366.34,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1519667.88,1520824,140.42,323,10822,1424,0.95,8,0
2019-11-10,24,35399366.34,Aladdin,New Amsterdam Theatre,1245179.5,1502055,93.64,227.5,13297,1727,0.9624,8,0
2019-11-10,24,35399366.34,Beetlejuice,Winter Garden Theatre,1212734.5,1299868,104.83,323,11569,1493,0.9686,8,0
2019-11-10,24,35399366.34,Betrayal,Bernard B. Jacobs Theatre,697428.7,1048288,101.71,248,6857,1036,0.8273,8,0
2019-11-10,24,35399366.34,Chicago,Ambassador Theatre,661265.8,960444,84.93,197,7786,1080,0.9012,8,0
2019-11-10,24,35399366.34,Come From Away,Gerald Schoenfeld Theatre,1065019,1133892,124.64,297,8545,1046,1.0212,8,0
2019-11-10,24,35399366.34,David Byrne's American Utopia,Hudson Theatre,965418,794379,168.04,329,5745,961,0.9964,6,0
2019-11-10,24,35399366.34,Dear Evan Hansen,Music Box Theatre,1088986.55,1234034,136.43,297,7982,984,1.014,8,0
2019-11-10,24,35399366.34,Derren Brown: Secret,Cort Theatre,394295,791154,78.58,297,5018,1016,0.7056,7,0
2019-11-10,24,35399366.34,Freestyle Love Supreme,Booth Theatre,701601.5,939600,125.98,297,5569,765,0.91,8,0
2019-11-10,24,35399366.34,Frozen,St. James Theatre,1082645.4,1270128,84.09,252.5,12875,1684,0.9557,8,0
2019-11-10,24,35399366.34,Hadestown,Walter Kerr Theatre,1461216,1094012,196.19,499,7448,918,1.0142,8,0
2019-11-10,24,35399366.34,Hamilton,Richard Rodgers Theatre,3088806,2901160,287.06,847,10760,1324,1.0159,8,0
2019-11-10,24,35399366.34,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1149130.5,1117116.5,88.56,296.5,12976,1622,1,8,0
2019-11-10,24,35399366.34,Jagged Little Pill,Broadhurst Theatre,1107845.3,1241400,129.27,397,8570,1125,0.9522,0,8
2019-11-10,24,35399366.34,Linda Vista,Helen Hayes Theater,308367.86,584760,77.46,199,3981,585,0.8506,8,0
2019-11-10,24,35399366.34,Mean Girls,August Wilson Theatre,974091.95,1176000,103.18,249.5,9441,1225,0.9634,8,0
2019-11-10,24,35399366.34,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,2218313.5,1831588,211.25,499,10501,1302,1.0082,8,0
2019-11-10,24,35399366.34,Oklahoma!,Circle in the Square Theatre,498466,745936,103.91,249.5,4797,651,0.9211,8,0
2019-11-10,24,35399366.34,Slave Play,John Golden Theatre,467721,832328,82.4,247,5676,793,0.8947,8,0
2019-11-10,24,35399366.34,The Book of Mormon,Eugene O'Neill Theatre,1097545.7,1190502,129.14,477.5,8499,1047,1.0147,8,0
2019-11-10,24,35399366.34,The Great Society,Vivian Beaumont Theater,375184,1188000,75.83,225,4948,1060,0.5835,8,0
2019-11-10,24,35399366.34,The Height of the Storm,Samuel J. Friedman Theatre,292977,723048,76.76,279,3817,643,0.742,8,0
2019-11-10,24,35399366.34,The Inheritance,Ethel Barrymore Theatre,738917.5,1137638,109.58,347,6743,1048,0.8043,0,8
2019-11-10,24,35399366.34,The Lightning Thief: The Percy Jackson Musical,Longacre Theatre,336181,855928,67.52,197,4979,1073,0.58,8,0
2019-11-10,24,35399366.34,The Lion King,Minskoff Theatre,1921309,2187539,146.1,225,13151,1696,0.9693,8,0
2019-11-10,24,35399366.34,The Phantom of the Opera,Majestic Theatre,952524.04,1373056,88.76,213,10731,1605,0.8357,8,0
2019-11-10,24,35399366.34,The Rose Tattoo,American Airlines Theatre,509255,656856,94.59,297,5384,721,0.9334,8,0
2019-11-10,24,35399366.34,The Sound Inside,Studio 54,589439.1,1005888,100.93,275,5840,998,0.7315,8,0
2019-11-10,24,35399366.34,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,1332425,1441482,112.35,273,11860,1478,1.003,4,4
2019-11-10,24,35399366.34,To Kill A Mockingbird,Sam S. Shubert Theatre,1926476.26,1751250,166.08,497,11600,1435,1.0105,8,0
2019-11-10,24,35399366.34,Tootsie,Marquis Theatre,943764.8,1634272,94.17,247,10022,1602,0.782,8,0
2019-11-10,24,35399366.34,Waitress,Brooks Atkinson Theatre,756698.5,1019480,95.98,297,7884,1045,0.9431,8,0
2019-11-10,24,35399366.34,Wicked,Gershwin Theatre,1612019.5,1779845,114.37,240,14095,1807,0.975,8,0
2019-11-17,25,32819620.56,A Christmas Carol,Lyceum Theatre,257525,853088,61.4,297,4194,848,0.6182,0,8
2019-11-17,25,32819620.56,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1440027.56,1520824,136.21,323,10572,1424,0.928,8,0
2019-11-17,25,32819620.56,Aladdin,New Amsterdam Theatre,1114006.7,1531815,87.24,227.5,12769,1727,0.9242,8,0
2019-11-17,25,32819620.56,Beetlejuice,Winter Garden Theatre,965164.3,1310008,96.56,323,9996,1493,0.8369,8,0
2019-11-17,25,32819620.56,Betrayal,Bernard B. Jacobs Theatre,624575.48,1048288,100.04,248,6243,1036,0.7533,8,0
2019-11-17,25,32819620.56,Chicago,Ambassador Theatre,508808,960444,83.85,197,6068,1080,0.7023,8,0
2019-11-17,25,32819620.56,Come From Away,Gerald Schoenfeld Theatre,952192.76,1108592,112.17,297,8489,1046,1.0145,8,0
2019-11-17,25,32819620.56,David Byrne's American Utopia,Hudson Theatre,951411.25,794379,166.16,329,5726,961,0.9931,6,0
2019-11-17,25,32819620.56,Dear Evan Hansen,Music Box Theatre,1016920.48,1234034,133.31,297,7628,984,0.969,8,0
2019-11-17,25,32819620.56,Derren Brown: Secret,Cort Theatre,401112.7,791154,84.44,297,4750,1016,0.6679,7,0
2019-11-17,25,32819620.56,Freestyle Love Supreme,Booth Theatre,720234.5,939600,133.48,297,5396,765,0.8817,8,0
2019-11-17,25,32819620.56,Frozen,St. James Theatre,958448.8,1270128,80.16,252.5,11956,1684,0.8875,8,0
2019-11-17,25,32819620.56,Hadestown,Walter Kerr Theatre,1313225,1094012,179.11,499,7332,918,0.9984,8,0
2019-11-17,25,32819620.56,Hamilton,Richard Rodgers Theatre,2765850,2635522,257.72,847,10732,1324,1.0132,8,0
2019-11-17,25,32819620.56,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,941249,964325,72.54,296.5,12976,1622,1,8,0
2019-11-17,25,32819620.56,Jagged Little Pill,Broadhurst Theatre,1000046.1,1241400,113.14,397,8839,1125,0.9821,0,8
2019-11-17,25,32819620.56,Kristin Chenoweth: For The Girls,Nederlander Theatre,969894,1286768,101.2,473,9584,1198,1,8,0
2019-11-17,25,32819620.56,Mean Girls,August Wilson Theatre,782779.1,1176000,94.5,249.5,8283,1225,0.8452,8,0
2019-11-17,25,32819620.56,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,2155181.5,1831588,205.96,499,10464,1302,1.0046,8,0
2019-11-17,25,32819620.56,Oklahoma!,Circle in the Square Theatre,379069.1,745936,93.14,249.5,4070,651,0.7815,8,0
2019-11-17,25,32819620.56,Slava's Snowshow,Stephen Sondheim Theatre,279547,981000,41.05,225,6810,1055,0.8069,5,3
2019-11-17,25,32819620.56,Slave Play,John Golden Theatre,404901,832328,76.64,247,5283,793,0.8328,8,0
2019-11-17,25,32819620.56,The Book of Mormon,Eugene O'Neill Theatre,1033721.15,1190502,125.56,477.5,8233,1047,0.9829,8,0
2019-11-17,25,32819620.56,The Great Society,Vivian Beaumont Theater,380018.5,1188000,75.12,225,5059,1060,0.5966,8,0
2019-11-17,25,32819620.56,The Height of the Storm,Samuel J. Friedman Theatre,251375.5,723048,67.94,279,3700,643,0.7193,8,0
2019-11-17,25,32819620.56,The Inheritance,Ethel Barrymore Theatre,510025.5,1137638,71.53,347,7130,1048,0.8504,2,6
2019-11-17,25,32819620.56,The Lightning Thief: The Percy Jackson Musical,Longacre Theatre,255063.58,855928,63.17,197,4038,1073,0.4704,8,0
2019-11-17,25,32819620.56,The Lion King,Minskoff Theatre,1655921,2181576,132.36,252,12511,1696,0.9221,8,0
2019-11-17,25,32819620.56,The Phantom of the Opera,Majestic Theatre,768232.9,1358986,85.14,213,9023,1605,0.7027,8,0
2019-11-17,25,32819620.56,The Rose Tattoo,American Airlines Theatre,507190.4,656856,94.15,297,5387,721,0.9339,8,0
2019-11-17,25,32819620.56,The Sound Inside,Studio 54,524606.5,1005888,100.29,275,5231,998,0.6552,8,0
2019-11-17,25,32819620.56,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,1497521,1658568,125.83,297,11901,1478,1.0065,8,0
2019-11-17,25,32819620.56,To Kill A Mockingbird,Sam S. Shubert Theatre,1824941.3,1751250,158.57,497,11509,1435,1.0025,8,0
2019-11-17,25,32819620.56,Tootsie,Marquis Theatre,726701.7,1634272,83.48,247,8705,1602,0.6792,8,0
2019-11-17,25,32819620.56,Waitress,Brooks Atkinson Theatre,657773.7,1095420,91.15,297,7216,1045,0.8632,8,0
2019-11-17,25,32819620.56,Wicked,Gershwin Theatre,1324358.5,1779845,110.37,240,11999,1807,0.83,8,0
2019-11-24,26,32015928.6,A Christmas Carol,Lyceum Theatre,384492.75,853088,68.78,297,5590,848,0.824,7,1
2019-11-24,26,32015928.6,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1416921.46,1520824,133.14,323,10642,1424,0.9342,8,0
2019-11-24,26,32015928.6,Aladdin,New Amsterdam Theatre,1215541.9,1642783,92.88,227.5,13087,1727,0.9472,8,0
2019-11-24,26,32015928.6,Beetlejuice,Winter Garden Theatre,965559.6,1310008,99,323,9753,1493,0.8166,8,0
2019-11-24,26,32015928.6,Betrayal,Bernard B. Jacobs Theatre,549436.12,1048288,97.02,248,5663,1036,0.6833,8,0
2019-11-24,26,32015928.6,Chicago,Ambassador Theatre,477167.25,960444,83.01,197,5748,1080,0.6653,8,0
2019-11-24,26,32015928.6,Come From Away,Gerald Schoenfeld Theatre,932942.88,1108592,110,297,8481,1046,1.0135,8,0
2019-11-24,26,32015928.6,David Byrne's American Utopia,Hudson Theatre,932780.5,794379,163.56,329,5703,961,0.9891,6,0
2019-11-24,26,32015928.6,Dear Evan Hansen,Music Box Theatre,969296.52,1234034,128.54,297,7541,984,0.958,8,0
2019-11-24,26,32015928.6,Derren Brown: Secret,Cort Theatre,363599.8,791154,83.78,297,4340,1016,0.6102,7,0
2019-11-24,26,32015928.6,Freestyle Love Supreme,Booth Theatre,765589,939600,139.53,297,5487,765,0.8966,8,0
2019-11-24,26,32015928.6,Frozen,St. James Theatre,1099887,1270128,88.92,252.5,12370,1684,0.9182,8,0
2019-11-24,26,32015928.6,Hadestown,Walter Kerr Theatre,1236163.75,1094012,169.13,499,7309,918,0.9952,8,0
2019-11-24,26,32015928.6,Hamilton,Richard Rodgers Theatre,2654389,2635522,247.22,847,10737,1324,1.0137,8,0
2019-11-24,26,32015928.6,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,930990,964325,71.75,296.5,12976,1622,1,8,0
2019-11-24,26,32015928.6,Jagged Little Pill,Broadhurst Theatre,902143.6,1241400,109.01,397,8276,1125,0.9196,0,8
2019-11-24,26,32015928.6,Mean Girls,August Wilson Theatre,863464.8,1176000,105.29,249.5,8201,1225,0.8368,8,0
2019-11-24,26,32015928.6,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,2058469,1831588,196.7,499,10465,1302,1.0047,8,0
2019-11-24,26,32015928.6,Oklahoma!,Circle in the Square Theatre,346426.2,745936,86.09,249.5,4024,651,0.7727,8,0
2019-11-24,26,32015928.6,Slava's Snowshow,Stephen Sondheim Theatre,388814,988280,67.37,225,5771,1055,0.6838,8,0
2019-11-24,26,32015928.6,Slave Play,John Golden Theatre,388710,832328,75.57,247,5144,793,0.8108,8,0
2019-11-24,26,32015928.6,The Book of Mormon,Eugene O'Neill Theatre,988888.2,1190502,119.4,477.5,8282,1047,0.9888,8,0
2019-11-24,26,32015928.6,The Great Society,Vivian Beaumont Theater,355449,1188000,67.54,225,5263,1060,0.6206,8,0
2019-11-24,26,32015928.6,The Height of the Storm,Samuel J. Friedman Theatre,191162,723048,51.92,279,3682,643,0.7158,8,0
2019-11-24,26,32015928.6,The Inheritance,Ethel Barrymore Theatre,649237,1137638,107.53,347,6038,1048,0.7202,8,0
2019-11-24,26,32015928.6,The Lightning Thief: The Percy Jackson Musical,Longacre Theatre,241163.67,855928,57.28,197,4210,1073,0.4904,8,0
2019-11-24,26,32015928.6,The Lion King,Minskoff Theatre,1846819,2181224,148.02,426,12477,1696,0.9196,8,0
2019-11-24,26,32015928.6,The Phantom of the Opera,Majestic Theatre,716752.5,1358986,87.72,213,8171,1605,0.6364,8,0
2019-11-24,26,32015928.6,The Rose Tattoo,American Airlines Theatre,481549.1,656856,89.06,297,5407,721,0.9374,8,0
